country,region,lat,long,country_code,decade,value
North Macedonia,Europe,41.608635,21.745275,MKD,2010,-1
Northern Mariana Islands, Oceania,17.33083,145.38469,MNP,1990,-1
Northern Mariana Islands, Oceania,17.33083,145.38469,MNP,2000,-1
Northern Mariana Islands, Oceania,17.33083,145.38469,MNP,2010,-1
Norway,Europe,60.472024,8.468946,NOR,1990,16.66805709933970
Norway,Europe,60.472024,8.468946,NOR,2000,17.6857860401495
Norway,Europe,60.472024,8.468946,NOR,2010,18.696761144881100
Oman,Asia,21.512583,55.923255,OMN,1990,23.03282553926020
Oman,Asia,21.512583,55.923255,OMN,2000,24.75074639167790
Oman,Asia,21.512583,55.923255,OMN,2010,27.053478227070100
Pakistan,Asia,30.375321,69.345116,PAK,1990,17.112561336716700
Pakistan,Asia,30.375321,69.345116,PAK,2000,17.95705067883360
Pakistan,Asia,30.375321,69.345116,PAK,2010,19.427762559542200
Palau,Oceania,7.51498,134.58252,PLW,1990,-1
Palau,Oceania,7.51498,134.58252,PLW,2000,-1
Palau,Oceania,7.51498,134.58252,PLW,2010,-1
Panama,North America,8.537981,-80.782127,PAN,1990,36.86650721020750
Panama,North America,8.537981,-80.782127,PAN,2000,40.5783846496372
Panama,North America,8.537981,-80.782127,PAN,2010,42.07664100261730
Papua New Guinea,Oceania,-6.314993,143.95555,PNG,1990,-1
Papua New Guinea,Oceania,-6.314993,143.95555,PNG,2000,-1
Papua New Guinea,Oceania,-6.314993,143.95555,PNG,2010,-1
Paraguay,South America,-23.442503,-58.443832,PRY,1990,28.260744051636600
Paraguay,South America,-23.442503,-58.443832,PRY,2000,36.30194849863000
Paraguay,South America,-23.442503,-58.443832,PRY,2010,44.07183405602650
Peru,South America,-9.189967,-75.015152,PER,1990,26.99752966870650
Peru,South America,-9.189967,-75.015152,PER,2000,28.89043984759890
Peru,South America,-9.189967,-75.015152,PER,2010,31.88333654414310
Philippines,Asia,12.879721,121.774017,PHL,1990,14.575794298668700
Philippines,Asia,12.879721,121.774017,PHL,2000,14.047107202215900
Philippines,Asia,12.879721,121.774017,PHL,2010,14.217638711659000
Poland,Europe,51.919438,19.145136,POL,1990,4.283098251672380
Poland,Europe,51.919438,19.145136,POL,2000,4.404846778972690
Poland,Europe,51.919438,19.145136,POL,2010,4.569168713291060
Portugal,Europe,39.399872,-8.224454,PRT,1990,37.797395429554100
Portugal,Europe,39.399872,-8.224454,PRT,2000,38.2483696531663
Portugal,Europe,39.399872,-8.224454,PRT,2010,40.12696262477890
Puerto Rico,North America,18.220833,-66.590149,PRI,1990,65.66878648711880
Puerto Rico,North America,18.220833,-66.590149,PRI,2000,65.62275904670960
Puerto Rico,North America,18.220833,-66.590149,PRI,2010,71.10342357924460
Qatar,Asia,25.354826,51.183884,QAT,1990,-1
Qatar,Asia,25.354826,51.183884,QAT,2000,-1
Qatar,Asia,25.354826,51.183884,QAT,2010,-1
Romania,Europe,45.943161,24.96676,ROU,1990,8.88083797554363
Romania,Europe,45.943161,24.96676,ROU,2000,8.973894926612150
Romania,Europe,45.943161,24.96676,ROU,2010,9.345129389937230
Russia,Europe,61.52401,105.318756,RUS,1990,19.4505295199162
Russia,Europe,61.52401,105.318756,RUS,2000,20.813626876342900
Russia,Europe,61.52401,105.318756,RUS,2010,22.540681988959300
Rwanda,Africa,-1.940278,29.873888,RWA,1990,4.84822974013674
Rwanda,Africa,-1.940278,29.873888,RWA,2000,7.32518184099695
Rwanda,Africa,-1.940278,29.873888,RWA,2010,8.316219351269470
Samoa,Oceania,-13.759029,-172.104629,WSM,1990,-1
Samoa,Oceania,-13.759029,-172.104629,WSM,2000,-1
Samoa,Oceania,-13.759029,-172.104629,WSM,2010,-1
San Marino,Europe,43.94236,12.457777,SMR,1990,-1
San Marino,Europe,43.94236,12.457777,SMR,2000,-1
San Marino,Europe,43.94236,12.457777,SMR,2010,-1
Sao Tome and Principe,Africa,0.18636,6.613081,STP,1990,-1
Sao Tome and Principe,Africa,0.18636,6.613081,STP,2000,-1
Sao Tome and Principe,Africa,0.18636,6.613081,STP,2010,-1
Saudi Arabia,Asia,23.885942,45.079162,SAU,1990,39.65679068044750
Saudi Arabia,Asia,23.885942,45.079162,SAU,2000,42.96724651408050
Saudi Arabia,Asia,23.885942,45.079162,SAU,2010,45.70125642029850
Senegal,Africa,14.497401,-14.452362,SEN,1990,18.53248816446
Senegal,Africa,14.497401,-14.452362,SEN,2000,19.19377087549520
Senegal,Africa,14.497401,-14.452362,SEN,2010,18.944522489751100
Serbia,Europe,44.016521,21.005859,SRB,1990,15.525203585250000
Serbia,Europe,44.016521,21.005859,SRB,2000,17.45713692014880
Serbia,Europe,44.016521,21.005859,SRB,2010,19.21417663911300
Seychelles,Africa,-4.679574,55.491977,SYC,1990,-1
Seychelles,Africa,-4.679574,55.491977,SYC,2000,-1
Seychelles,Africa,-4.679574,55.491977,SYC,2010,-1
Sierra Leone,Africa,8.460555,-11.779889,SLE,1990,13.84678653808890
Sierra Leone,Africa,8.460555,-11.779889,SLE,2000,14.261907730560300
Sierra Leone,Africa,8.460555,-11.779889,SLE,2010,14.511786969731200
Singapore,Asia,1.352083,103.819836,SGP,1990,97.80616231997850
Singapore,Asia,1.352083,103.819836,SGP,2000,99.27765165832130
Singapore,Asia,1.352083,103.819836,SGP,2010,99.7921627900051
Slovakia,Europe,48.669026,19.699024,SVK,1990,-1
Slovakia,Europe,48.669026,19.699024,SVK,2000,-1
Slovakia,Europe,48.669026,19.699024,SVK,2010,-1
Slovenia,Europe,46.151241,14.995463,SVN,1990,-1
Slovenia,Europe,46.151241,14.995463,SVN,2000,-1
Slovenia,Europe,46.151241,14.995463,SVN,2010,-1
Solomon Islands,Oceania,-9.64571,160.156194,SLB,1990,-1
Solomon Islands,Oceania,-9.64571,160.156194,SLB,2000,-1
Solomon Islands,Oceania,-9.64571,160.156194,SLB,2010,-1
Somalia,Africa,5.152149,46.199616,SOM,1990,14.89136511086940
Somalia,Africa,5.152149,46.199616,SOM,2000,12.503395363329000
Somalia,Africa,5.152149,46.199616,SOM,2010,12.757191396150900
South Africa,Africa,-30.559482,22.937506,ZAF,1990,25.811694256841100
South Africa,Africa,-30.559482,22.937506,ZAF,2000,30.486470648106700
South Africa,Africa,-30.559482,22.937506,ZAF,2010,33.98915014097750
South Sudan,Africa,12.862807,30.217636,SSD,1990,-1
South Sudan,Africa,12.862807,30.217636,SSD,2000,-1
South Sudan,Africa,12.862807,30.217636,SSD,2010,-1
Spain,Europe,40.463667,-3.74922,ESP,1990,22.403667816238500
Spain,Europe,40.463667,-3.74922,ESP,2000,22.934793934793900
Spain,Europe,40.463667,-3.74922,ESP,2010,24.47746773377160
Sri Lanka,Asia,7.873054,80.771797,LKA,1990,-1
Sri Lanka,Asia,7.873054,80.771797,LKA,2000,-1
Sri Lanka,Asia,7.873054,80.771797,LKA,2010,-1
St. Kitts and Nevis,North America,17.357822,-62.782998,KNA,1990,-1
St. Kitts and Nevis,North America,17.357822,-62.782998,KNA,2000,-1
St. Kitts and Nevis,North America,17.357822,-62.782998,KNA,2010,-1
St. Lucia,North America,13.909444,-60.978893,LCA,1990,-1
St. Lucia,North America,13.909444,-60.978893,LCA,2000,-1
St. Lucia,North America,13.909444,-60.978893,LCA,2010,-1
St. Martin (French part),North America,14.641528,-61.024174,MAF,1990,-1
St. Martin (French part),North America,14.641528,-61.024174,MAF,2000,-1
St. Martin (French part),North America,14.641528,-61.024174,MAF,2010,-1
St. Vincent and the Grenadines,North America,12.984305,-61.287228,VCT,1990,-1
St. Vincent and the Grenadines,North America,12.984305,-61.287228,VCT,2000,-1
St. Vincent and the Grenadines,North America,12.984305,-61.287228,VCT,2010,-1
Western Sahara,Africa,24.215527,-12.885834,SSF,1990,12.369176831330500
Western Sahara,Africa,24.215527,-12.885834,SSF,2000,13.783694339042100
Western Sahara,Africa,24.215527,-12.885834,SSF,2010,15.11330728583470
Sudan,Africa,12.862807,30.217636,SDN,1990,12.65331630214260
Sudan,Africa,12.862807,30.217636,SDN,2000,12.89344229279760
Sudan,Africa,12.862807,30.217636,SDN,2010,13.173011798009000
Suriname,South America,3.919305,-56.027783,SUR,1990,-1
Suriname,South America,3.919305,-56.027783,SUR,2000,-1
Suriname,South America,3.919305,-56.027783,SUR,2010,-1
Sweden,Europe,60.128161,18.643501,SWE,1990,12.78970055101390
Sweden,Europe,60.128161,18.643501,SWE,2000,13.88958798168800
Sweden,Europe,60.128161,18.643501,SWE,2010,15.13745773767520
Switzerland,Europe,46.818188,8.227512,CHE,1990,15.264676042623900
Switzerland,Europe,46.818188,8.227512,CHE,2000,15.95305011443280
Switzerland,Europe,46.818188,8.227512,CHE,2010,16.059796241991800
Syria,Asia,34.802075,38.996815,SYR,1990,30.65267240038930
Syria,Asia,34.802075,38.996815,SYR,2000,31.48575708416640
Syria,Asia,34.802075,38.996815,SYR,2010,27.56690494804540
Tajikistan,Asia,38.861034,71.276093,TJK,1990,-1
Tajikistan,Asia,38.861034,71.276093,TJK,2000,-1
Tajikistan,Asia,38.861034,71.276093,TJK,2010,-1
Tanzania,Africa,-6.369028,34.888822,TZA,1990,7.046600378661
Tanzania,Africa,-6.369028,34.888822,TZA,2000,8.736764677862350
Tanzania,Africa,-6.369028,34.888822,TZA,2010,11.440390051710900
Thailand,Asia,15.870032,100.992541,THA,1990,11.87138765208610
Thailand,Asia,15.870032,100.992541,THA,2000,14.482258632012500
Thailand,Asia,15.870032,100.992541,THA,2010,18.684690534599200
The Bahamas,North America,25.03428,-77.39628,BHS,1990,-1
The Bahamas,North America,25.03428,-77.39628,BHS,2000,-1
The Bahamas,North America,25.03428,-77.39628,BHS,2010,-1
Timor-Leste,Asia,-8.874217,125.727539,TLS,1990,-1
Timor-Leste,Asia,-8.874217,125.727539,TLS,2000,-1
Timor-Leste,Asia,-8.874217,125.727539,TLS,2010,-1
Togo,Africa,8.619543,0.824782,TGO,1990,18.48528301332810
Togo,Africa,8.619543,0.824782,TGO,2000,22.49594958410750
Togo,Africa,8.619543,0.824782,TGO,2010,22.40845305870660
Tonga,Oceania,-21.178986,-175.198242,TON,1990,-1
Tonga,Oceania,-21.178986,-175.198242,TON,2000,-1
Tonga,Oceania,-21.178986,-175.198242,TON,2010,-1
Trinidad and Tobago,South America,10.691803,-61.222503,TTO,1990,-1
Trinidad and Tobago,South America,10.691803,-61.222503,TTO,2000,-1
Trinidad and Tobago,South America,10.691803,-61.222503,TTO,2010,-1
Tunisia,Africa,33.886917,9.537499,TUN,1990,18.378888786507500
Tunisia,Africa,33.886917,9.537499,TUN,2000,18.419719653611200
Tunisia,Africa,33.886917,9.537499,TUN,2010,19.446232445345300
Turkey,Asia,38.963745,35.243322,TUR,1990,27.64693860678980
Turkey,Asia,38.963745,35.243322,TUR,2000,32.09402374367600
Turkey,Asia,38.963745,35.243322,TUR,2010,36.65797986394060
Turkmenistan,Asia,38.969719,59.556278,TKM,1990,-1
Turkmenistan,Asia,38.969719,59.556278,TKM,2000,-1
Turkmenistan,Asia,38.969719,59.556278,TKM,2010,-1
Turks and Caicos Islands,North America,21.694025,-71.797928,TCA,1990,-1
Turks and Caicos Islands,North America,21.694025,-71.797928,TCA,2000,-1
Turks and Caicos Islands,North America,21.694025,-71.797928,TCA,2010,-1
Tuvalu,Oceania,-7.109535,177.64933,TUV,1990,-1
Tuvalu,Oceania,-7.109535,177.64933,TUV,2000,-1
Tuvalu,Oceania,-7.109535,177.64933,TUV,2010,-1
Uganda,Africa,1.373333,32.290275,UGA,1990,4.70250514645308
Uganda,Africa,1.373333,32.290275,UGA,2000,5.6526147433026100
Uganda,Africa,1.373333,32.290275,UGA,2010,6.671810615075310
Ukraine,Europe,48.379433,31.16558,UKR,1990,10.12555548365200
Ukraine,Europe,48.379433,31.16558,UKR,2000,10.885257546459900
Ukraine,Europe,48.379433,31.16558,UKR,2010,11.81438358041470
United Arab Emirates,Asia,23.424076,53.847818,ARE,1990,56.78689648955060
United Arab Emirates,Asia,23.424076,53.847818,ARE,2000,54.86660096733080
United Arab Emirates,Asia,23.424076,53.847818,ARE,2010,51.51200072559730
United Kingdom,Europe,55.378051,-3.435973,GBR,1990,25.62076586507310
United Kingdom,Europe,55.378051,-3.435973,GBR,2000,25.820760291267300
United Kingdom,Europe,55.378051,-3.435973,GBR,2010,26.515845802851300
United States,North America,37.09024,-95.712891,USA,1990,42.775482522574800
United States,North America,37.09024,-95.712891,USA,2000,44.04351958014370
United States,North America,37.09024,-95.712891,USA,2010,45.45328295873670
Uruguay,South America,-32.522779,-55.765835,URY,1990,49.22986547862040
Uruguay,South America,-32.522779,-55.765835,URY,2000,48.56861405691880
Uruguay,South America,-32.522779,-55.765835,URY,2010,49.95482021398070
Uzbekistan,Asia,41.377491,64.585262,UZB,1990,9.424393823427390
Uzbekistan,Asia,41.377491,64.585262,UZB,2000,8.314045563206030
Uzbekistan,Asia,41.377491,64.585262,UZB,2010,7.6215412188870800
Vanuatu,Oceania,-15.376706,166.959158,VUT,1990,-1
Vanuatu,Oceania,-15.376706,166.959158,VUT,2000,-1
Vanuatu,Oceania,-15.376706,166.959158,VUT,2010,-1
Venezuela,South America,6.42375,-66.58973,VEN,1990,32.681288215233800
Venezuela,South America,6.42375,-66.58973,VEN,2000,30.842382030707600
Venezuela,South America,6.42375,-66.58973,VEN,2010,30.64373090307740
Vietnam,Asia,14.058324,108.277199,VNM,1990,8.422111395897070
Vietnam,Asia,14.058324,108.277199,VNM,2000,11.07293158851140
Vietnam,Asia,14.058324,108.277199,VNM,2010,15.177654345653700
Virgin Islands (U.S.),North America,18.335765,-64.896335,VIR,1990,-1
Virgin Islands (U.S.),North America,18.335765,-64.896335,VIR,2000,-1
Virgin Islands (U.S.),North America,18.335765,-64.896335,VIR,2010,-1
West Bank and Gaza,Asia,31.354676,34.308825,PSE,1990,-1
West Bank and Gaza,Asia,31.354676,34.308825,PSE,2000,-1
West Bank and Gaza,Asia,31.354676,34.308825,PSE,2010,-1
Yemen,Asia,15.552727,48.516388,YEM,1990,6.672665317894470
Yemen,Asia,15.552727,48.516388,YEM,2000,8.460564061803700
Yemen,Asia,15.552727,48.516388,YEM,2010,9.395720483301870
Zambia,Africa,-13.133897,27.849332,ZMB,1990,9.84231049899629
Zambia,Africa,-13.133897,27.849332,ZMB,2000,11.33729105965400
Zambia,Africa,-13.133897,27.849332,ZMB,2010,13.694584908920900
Zimbabwe,Africa,-19.015438,29.154857,ZWE,1990,10.91276165983440
Zimbabwe,Africa,-19.015438,29.154857,ZWE,2000,11.88597609836150
Zimbabwe,Africa,-19.015438,29.154857,ZWE,2010,10.96328139788730
